bodyMajor,bodyAngle,bodyArea,lh1_x,lh1_y,lh1Major,lh1Angle,lh1Area,rh1_x,rh1_y,rh1Major,rh1Angle,rh1Area,lh2_x,lh2_y,lh2Major,lh2Angle,lh2Area,rh2_x,rh2_y,rh2Major,rh2Angle,rh2Area,Pose 
117,90.49,14336.946,-28,7,60,97.595,3770.4,37,10,64,105.333,4222.848,-24,14,73,-90.0,5504.784,29,-31,38,33.275,1432.752,Hand_on_head
134,92.137,18525.232,-35,53,42,-70.71,1847.496,38,5,65,107.879,4288.83,-31,83,29,-139.185,820.062,34,-43,44,49.538,1935.472,Hand_on_head
138,92.904,19945.416,-37,56,52,-65.376,2777.528,39,4,64,109.832,4222.848,-33,89,34,-150.461,1175.108,37,-44,43,51.546,1891.484,Hand_on_head
138,92.904,19945.416,-37,56,54,-62.488,3054.024,39,3,63,110.136,4156.866,-33,90,38,-150.068,1432.752,37,-44,42,52.595,1847.496,Hand_on_head
139,93.294,20089.948,-37,56,54,-61.557,3054.024,40,2,62,110.45,3896.08,-32,89,39,-152.784,1592.994,39,-45,42,53.673,1847.496,Hand_on_head
137,91.254,19370.43,-38,4,51,59.982,2724.114,42,56,48,-121.373,2413.056,-46,-35,34,106.858,1175.108,34,86,45,-24.864,2120.85,Hand_on_head
136,90.421,19229.04,-37,1,53,61.991,2830.942,43,59,51,-120.579,2724.114,-46,-39,32,102.339,1005.44,34,91,49,-23.962,2463.328,Hand_on_head
136,89.579,19229.04,-37,0,53,61.991,2830.942,43,59,51,-120.579,2724.114,-47,-39,31,100.954,974.02,33,91,50,-23.499,2513.6,Hand_on_head
137,89.164,19370.43,-36,0,53,61.991,2830.942,45,59,51,-121.535,2724.114,-46,-40,32,100.62,1005.44,35,91,51,-23.051,2724.114,Hand_on_head
137,89.164,19370.43,-36,0,53,61.991,2830.942,45,59,50,-122.125,2513.6,-46,-40,32,100.62,1005.44,35,90,51,-23.051,2724.114,Hand_on_head
137,88.746,19370.43,-37,-1,53,63.435,2830.942,45,59,50,-122.125,2513.6,-46,-40,31,100.954,974.02,35,90,51,-23.051,2724.114,Hand_on_head
100,85.996,10368.6,-65,16,76,95.262,5969.8,36,18,63,101.842,4156.866,-23,-13,79,-166.842,6453.668,36,22,70,-80.134,5058.62,Hand_on_head
98,90.585,9853.312,-32,11,62,107.571,3896.08,34,23,60,104.265,3770.4,-21,16,69,-92.49,4986.354,19,-14,46,17.65,2167.98,Hand_on_head
89,74.407,8109.502,-47,9,75,71.565,5891.25,31,7,58,91.975,3462.484,-37,-31,44,168.44,1935.472,34,6,56,-94.086,3167.136,Hand_on_head
96,71.94,9652.224,-47,17,75,66.501,5891.25,34,8,57,94.014,3402.786,-37,-30,54,153.905,3054.024,38,18,77,-92.974,6048.35,Hand_on_head
100,72.104,10368.6,-43,21,71,63.435,5130.886,38,7,57,88.995,3402.786,-35,-25,55,148.325,3110.58,41,18,79,-95.064,6453.668,Hand_on_head
104,72.087,11110.112,-40,22,69,60.866,4986.354,41,4,57,87.99,3402.786,-33,-25,58,145.491,3462.484,44,15,79,-95.782,6453.668,Hand_on_head
121,79.526,15207.28,-29,9,70,74.389,5058.62,51,3,59,90.0,3522.182,-24,13,81,-111.541,6871.554,52,14,82,-91.397,6956.388,Hand_on_head
128,81.933,16891.392,-27,7,71,78.69,5130.886,53,5,59,90.0,3522.182,-24,12,81,-103.523,6871.554,53,15,79,-89.275,6453.668,Hand_on_head
129,83.806,17428.674,-27,5,67,79.695,4631.308,52,6,60,93.814,3770.4,-24,14,84,-101.575,7389.984,53,16,79,-88.55,6453.668,Hand_on_head
130,84.289,17563.78,-28,7,65,81.254,4288.83,50,7,60,94.764,3770.4,-25,15,83,-100.366,7041.222,52,17,80,-89.284,6535.36,Hand_on_head
135,84.5,19087.65,-27,7,65,82.117,4288.83,49,8,60,95.711,3770.4,-25,15,82,-99.806,6956.388,51,18,79,-87.825,6453.668,Hand_on_head
121,88.58,15207.28,-65,13,65,48.077,4288.83,50,16,56,97.125,3167.136,-72,28,84,-110.158,7389.984,54,-18,13,94.399,163.384,Hand_on_head
94,85.741,9155.788,-21,-5,40,98.531,1633.84,15,3,31,122.196,974.02,5,-16,49,-158.629,2463.328,20,17,56,-83.884,3167.136,Hand_on_head
101,83.784,10472.286,-23,5,35,104.826,1209.67,18,9,26,102.995,653.536,4,-12,46,178.755,2167.98,17,25,58,-81.18,3462.484,Hand_on_head
101,84.346,10472.286,-24,3,39,107.526,1592.994,20,7,28,94.086,791.784,3,-11,42,-167.905,1847.496,17,23,60,-81.469,3770.4,Hand_on_head
102,85.515,10896.456,-19,7,38,119.197,1432.752,23,9,28,90.0,791.784,8,8,50,-134.193,2513.6,19,25,59,-81.327,3522.182,Hand_on_head
98,87.663,9853.312,-20,8,34,125.538,1175.108,24,7,30,88.091,942.6,6,16,53,-125.789,2830.942,19,22,60,-81.469,3770.4,Hand_on_head
101,96.216,10472.286,-20,7,32,111.801,1005.44,30,11,39,95.856,1592.994,-13,18,52,-91.102,2777.528,12,-16,43,20.095,1891.484,Hand_on_head
102,96.71,10896.456,-22,7,35,106.39,1209.67,32,11,40,95.711,1633.84,-16,19,58,-91.975,3462.484,13,-17,45,20.41,2120.85,Hand_on_head
103,95.545,11003.284,-24,9,37,108.925,1395.048,31,12,42,99.462,1847.496,-16,21,59,-92.911,3522.182,13,-17,44,20.854,1935.472,Hand_on_head
103,95.545,11003.284,-25,10,37,108.925,1395.048,31,13,42,99.462,1847.496,-18,22,59,-91.941,3522.182,13,-15,45,19.231,2120.85,Hand_on_head
102,95.042,10896.456,-26,11,38,107.969,1432.752,30,14,43,100.539,1891.484,-18,22,59,-92.911,3522.182,13,-15,45,19.231,2120.85,Hand_on_head
114,96.506,13611.144,-74,9,58,44.31,3462.484,39,15,52,106.699,2777.528,-82,21,70,-111.501,5058.62,42,-20,22,66.801,483.868,Hand_on_head
117,104.273,14336.946,-22,6,48,128.29,2413.056,32,15,49,120.174,2463.328,-9,21,67,-85.732,4631.308,29,-15,34,29.539,1175.108,Hand_on_head
120,103.921,15081.6,-22,5,44,121.185,1935.472,34,14,51,120.579,2724.114,-12,18,64,-88.21,4222.848,26,-17,46,22.714,2167.98,Hand_on_head
115,99.951,13730.54,-24,7,43,121.866,1891.484,29,13,49,115.017,2463.328,-13,19,62,-89.076,3896.08,17,-18,47,21.125,2215.11,Hand_on_head
112,99.713,13020.448,-27,6,44,116.565,1935.472,24,12,46,104.931,2167.98,-15,17,62,-92.77,3896.08,12,-19,40,24.677,1633.84,Hand_on_head
110,98.351,12442.32,-28,6,43,123.69,1891.484,25,13,46,103.736,2167.98,-16,19,62,-90.0,3896.08,11,-18,42,23.552,1847.496,Hand_on_head
110,100.397,12442.32,-28,4,43,97.943,1891.484,36,6,56,93.066,3167.136,-26,14,63,-88.182,4156.866,15,-32,48,25.514,2413.056,Hand_on_head
109,98.945,12329.208,-28,2,47,94.865,2215.11,37,4,59,90.971,3522.182,-25,9,62,-90.924,3896.08,17,-38,47,30.343,2215.11,Hand_on_head
112,99.211,13020.448,-27,1,48,93.576,2413.056,37,4,60,91.909,3770.4,-25,8,62,-91.848,3896.08,16,-37,50,27.072,2513.6,Hand_on_head
111,97.765,12904.194,-28,2,49,92.337,2463.328,36,4,60,91.909,3770.4,-25,8,61,-92.816,3833.24,16,-37,48,28.142,2413.056,Hand_on_head
108,96.34,12216.096,-25,1,49,93.504,2463.328,38,4,61,91.878,3833.24,-22,6,60,-92.862,3770.4,18,-38,48,28.142,2413.056,Hand_on_head
118,94.844,14459.484,-72,8,60,47.021,3770.4,44,13,60,108.435,3770.4,-78,19,72,-114.444,5429.376,46,-23,20,46.975,377.04,Hand_on_head
115,94.475,13730.54,-37,3,47,91.219,2215.11,41,4,63,101.842,4156.866,-47,9,63,-70.71,4156.866,31,-40,41,40.156,1674.686,Hand_on_head
108,94.236,12216.096,-26,2,48,94.764,2413.056,40,4,59,99.62,3522.182,-35,8,63,-68.703,4156.866,27,-42,49,41.73,2463.328,Hand_on_head
110,94.16,12442.32,-24,1,49,99.273,2463.328,41,3,59,96.766,3522.182,-28,6,61,-73.926,3833.24,26,-43,48,40.855,2413.056,Hand_on_head
111,94.635,12904.194,-24,0,49,100.408,2463.328,40,3,59,94.844,3522.182,-24,6,61,-81.607,3833.24,20,-42,53,34.287,2830.942,Hand_on_head
109,95.242,12329.208,-24,0,50,102.653,2513.6,40,3,59,93.879,3522.182,-21,5,60,-86.186,3770.4,21,-41,51,33.071,2724.114,Hand_on_head
100,83.723,10368.6,-31,7,56,99.13,3167.136,28,5,50,90.0,2513.6,-21,-35,30,111.448,942.6,25,8,56,-83.884,3167.136,Hand_on_head
98,81.787,9853.312,-31,9,56,98.13,3167.136,27,5,43,88.668,1891.484,-20,-34,32,113.429,1005.44,26,12,58,-90.0,3462.484,Hand_on_head
98,81.787,9853.312,-30,9,58,96.882,3462.484,25,5,41,87.207,1674.686,-16,-34,35,126.87,1209.67,25,14,59,-91.941,3522.182,Hand_on_head
97,81.119,9752.768,-30,9,58,98.82,3462.484,24,5,43,87.337,1891.484,-14,-30,31,138.814,974.02,24,13,59,-91.941,3522.182,Hand_on_head
97,81.119,9752.768,-30,9,58,97.853,3462.484,25,4,42,87.274,1847.496,-15,-32,32,130.03,1005.44,25,13,59,-90.971,3522.182,Hand_on_head
120,90.477,15081.6,-72,10,59,52.549,3522.182,40,10,59,102.633,3522.182,-76,14,62,-116.565,3896.08,47,-25,12,99.462,150.816,Hand_on_head
121,75.16,15207.28,-72,4,84,47.406,7389.984,37,8,50,119.604,2513.6,-75,-29,52,174.508,2777.528,41,15,59,-73.393,3522.182,Hand_on_head
121,72.309,15207.28,-66,1,84,53.673,7389.984,37,2,51,109.134,2724.114,-65,-34,51,176.634,2724.114,39,14,75,-80.036,5891.25,Hand_on_head
120,70.058,15081.6,-62,3,82,56.31,6956.388,40,5,45,118.811,2120.85,-59,-33,52,176.698,2777.528,45,20,71,-79.479,5130.886,Hand_on_head
115,68.749,13730.54,-59,7,82,55.923,6956.388,44,7,43,123.69,1891.484,-58,-29,48,174.053,2413.056,48,23,69,-75.763,4986.354,Hand_on_head
118,69.274,14459.484,-56,9,80,56.706,6535.36,45,7,44,119.427,1935.472,-56,-28,44,172.235,1935.472,48,22,70,-76.945,5058.62,Hand_on_head
119,68.997,14582.022,-55,7,79,57.308,6453.668,45,6,44,119.427,1935.472,-56,-29,42,173.211,1847.496,48,21,72,-76.35,5429.376,Hand_on_head
116,91.975,13849.936,-33,9,60,90.955,3770.4,60,8,52,118.523,2777.528,-27,18,77,-98.858,6048.35,67,-20,15,45.0,235.65,Hand_on_head
116,95.417,13849.936,-34,3,58,88.025,3462.484,60,8,57,115.677,3402.786,-30,13,78,-96.582,6371.976,62,-24,23,33.024,505.862,Hand_on_head
119,99.62,14582.022,-38,0,62,88.152,3896.08,62,9,63,117.378,4156.866,-36,10,82,-94.185,6956.388,62,-25,31,24.146,974.02,Hand_on_head
122,101.768,15332.96,-42,-1,60,86.186,3770.4,59,11,65,119.31,4288.83,-41,11,84,-94.086,7389.984,61,-23,31,20.772,974.02,Hand_on_head
125,93.662,16102.75,-70,5,64,55.814,4222.848,47,12,66,108.435,4562.184,-75,16,80,-108.208,6535.36,52,-24,12,38.66,150.816,Hand_on_head
123,101.674,15845.106,-57,4,56,76.701,3167.136,49,12,72,123.254,5429.376,-60,18,83,-95.505,7041.222,50,-23,38,11.889,1432.752,Hand_on_head
123,104.485,15845.106,-50,4,57,86.987,3402.786,50,14,73,122.829,5504.784,-51,17,84,-90.682,7389.984,51,-21,39,11.592,1592.994,Hand_on_head
123,104.036,15845.106,-46,2,61,89.061,3833.24,54,14,74,123.476,5580.192,-46,13,83,-91.38,7041.222,55,-21,39,13.325,1592.994,Hand_on_head
128,93.576,16891.392,-35,-5,54,103.782,3054.024,32,-3,60,94.764,3770.4,-23,-42,23,120.964,505.862,30,-3,60,-81.469,3770.4,Hand_on_head
122,92.347,15332.96,-29,-3,54,109.44,3054.024,28,3,51,92.246,2724.114,-15,-40,24,114.444,603.264,25,9,63,-81.87,4156.866,Hand_on_head
117,90.49,14336.946,-27,-2,50,110.956,2513.6,26,3,47,90.0,2215.11,-10,-40,31,118.179,974.02,21,7,56,-79.875,3167.136,Hand_on_head
119,90.481,14582.022,-26,-5,54,110.433,3054.024,25,2,48,90.0,2413.056,-6,-44,33,128.928,1140.546,22,8,60,-84.289,3770.4,Hand_on_head
120,90.477,15081.6,-26,-4,52,107.745,2777.528,27,2,49,91.169,2463.328,-12,-38,22,122.276,483.868,24,8,61,-83.454,3833.24,Hand_on_head
119,90.481,14582.022,-26,-5,50,108.435,2513.6,28,1,49,91.169,2463.328,-12,-38,21,120.069,461.874,25,7,62,-83.558,3896.08,Hand_on_head
119,90.481,14582.022,-26,-4,50,108.435,2513.6,28,1,48,91.193,2413.056,-14,-37,19,113.962,358.188,25,7,60,-83.346,3770.4,Hand_on_head
120,95.237,15081.6,-73,9,59,46.364,3522.182,42,12,59,106.607,3522.182,-79,15,63,-117.378,4156.866,45,-25,18,57.995,339.336,Hand_on_head
131,94.8,17698.886,-42,46,39,-50.194,1592.994,37,48,35,-112.989,1209.67,-43,71,29,-140.44,820.062,35,68,19,-23.962,358.188,Hand_on_head
133,93.871,18386.984,-32,45,29,-64.29,820.062,35,46,35,-111.501,1209.67,-30,70,28,-126.469,791.784,32,69,23,-36.384,505.862,Hand_on_head
134,92.137,18525.232,-30,46,28,-69.677,791.784,34,44,33,-116.565,1140.546,-27,68,23,-129.806,505.862,31,67,25,-38.66,628.4,Hand_on_head
131,91.749,17698.886,-27,47,27,-79.509,763.506,33,44,33,-122.735,1140.546,-23,67,19,-137.121,358.188,32,65,23,-33.024,505.862,Hand_on_head
130,92.203,17563.78,-27,48,29,-84.094,820.062,32,45,34,-123.232,1175.108,-23,66,14,-146.31,175.952,30,65,25,-28.61,628.4,Hand_on_head
131,91.749,17698.886,-27,47,29,-84.094,820.062,32,44,34,-123.232,1175.108,-23,67,16,-137.49,251.36,30,65,25,-30.579,628.4,Hand_on_head
101,91.134,10472.286,-28,14,55,102.529,3110.58,38,14,65,103.191,4288.83,-17,22,70,-98.13,5058.62,23,-27,47,23.356,2215.11,Hand_on_head
101,89.433,10472.286,-28,10,61,97.472,3833.24,38,15,71,102.095,5130.886,-18,16,73,-98.569,5504.784,22,-28,49,20.283,2463.328,Hand_on_head
108,88.939,12216.096,-23,10,56,102.308,3167.136,40,14,69,103.241,4986.354,-11,16,68,-100.154,4700.432,25,-30,51,23.051,2724.114,Hand_on_head
101,87.732,10472.286,-22,12,55,101.514,3110.58,39,16,68,103.431,4700.432,-11,20,69,-99.058,4986.354,23,-28,52,22.62,2777.528,Hand_on_head
130,99.678,17563.78,-61,-2,61,70.096,3833.24,49,7,63,96.34,4156.866,-64,7,77,-101.889,6048.35,35,-7,49,-45.0,2463.328,Hand_on_head
123,90.466,15845.106,-35,14,38,107.969,1432.752,38,14,42,108.004,1847.496,-22,20,51,-105.642,2724.114,22,-11,45,12.804,2120.85,Hand_on_head
117,90.49,14336.946,-30,10,37,111.801,1395.048,37,16,52,107.745,2777.528,-17,18,53,-101.944,2830.942,22,-19,51,24.075,2724.114,Hand_on_head
125,90.917,16102.75,-27,7,42,112.306,1847.496,39,13,57,105.255,3402.786,-13,14,55,-102.529,3110.58,24,-25,48,25.514,2413.056,Hand_on_head
119,88.075,14582.022,-25,9,47,108.435,2215.11,40,14,59,105.68,3522.182,-12,16,60,-101.497,3770.4,25,-25,50,23.499,2513.6,Hand_on_head
114,87.489,13611.144,-28,11,49,106.587,2463.328,36,15,59,107.526,3522.182,-15,18,63,-100.954,4156.866,22,-24,50,23.499,2513.6,Hand_on_head
99,88.264,10264.914,-16,9,60,110.225,3770.4,35,15,52,96.582,2777.528,7,-20,26,177.797,653.536,34,21,64,-81.995,4222.848,Hand_on_head
96,90.597,9652.224,-20,14,53,102.995,2830.942,36,18,50,94.574,2513.6,-3,-19,25,146.31,628.4,36,26,66,-85.668,4562.184,Hand_on_head
97,91.181,9752.768,-22,13,58,101.889,3462.484,36,17,48,93.576,2413.056,-6,-22,23,149.036,505.862,35,26,65,-86.479,4288.83,Hand_on_head
97,90.591,9752.768,-18,11,56,101.31,3167.136,36,21,42,96.789,1847.496,0,-22,28,157.068,791.784,36,30,59,-86.121,3522.182,Hand_on_head
95,90.603,9253.19,-19,9,53,96.459,2830.942,36,21,38,100.437,1432.752,-6,-26,24,139.899,603.264,37,29,54,-85.764,3054.024,Hand_on_head
116,84.094,13849.936,-25,55,44,-82.235,1935.472,33,-6,47,91.219,2215.11,-31,99,44,-80.961,1935.472,29,-43,28,71.565,791.784,Hand_raised
118,84.193,14459.484,-27,56,44,-78.44,1935.472,31,-6,49,88.831,2463.328,-36,103,50,-80.91,2513.6,25,-47,34,73.142,1175.108,Hand_raised
127,87.295,16759.428,-33,4,30,66.801,942.6,41,57,48,-109.179,2413.056,-35,-25,31,104.931,974.02,50,102,44,-92.603,1935.472,Hand_raised
168,91.023,29559.936,-49,-10,56,60.255,3167.136,41,-11,62,104.931,3896.08,-58,-19,33,-105.709,1140.546,41,-64,49,70.115,2463.328,Hand_raised
166,91.035,28686.46,-52,-6,55,59.744,3110.58,41,-11,65,103.191,4288.83,-61,-10,40,-104.381,1633.84,36,-65,51,60.945,2724.114,Hand_raised
162,92.121,27486.216,-52,-4,54,59.216,3054.024,41,-10,65,102.339,4288.83,-60,-4,48,-103.173,2413.056,34,-64,52,57.529,2777.528,Hand_raised
159,92.521,26477.634,-53,-1,54,59.216,3054.024,41,-6,65,103.191,4288.83,-62,0,50,-101.535,2513.6,34,-60,53,57.2,2830.942,Hand_raised
153,92.246,24517.026,-56,4,56,49.289,3167.136,42,-3,65,104.25,4288.83,-66,17,71,-103.841,5130.886,35,-57,54,56.31,3054.024,Hand_raised
148,92.708,22785.784,-57,8,53,46.507,2830.942,42,-1,64,104.47,4222.848,-67,23,71,-103.841,5130.886,35,-55,55,56.023,3110.58,Hand_raised
146,93.136,22019.136,-57,9,51,44.215,2724.114,42,0,64,104.47,4222.848,-67,25,69,-104.237,4986.354,35,-54,56,56.592,3167.136,Hand_raised
144,93.18,21717.504,-58,11,50,41.82,2513.6,42,1,64,104.47,4222.848,-68,26,66,-105.709,4562.184,35,-53,55,56.023,3110.58,Hand_raised
142,93.225,20969.708,-58,11,50,41.82,2513.6,42,1,64,104.47,4222.848,-68,26,66,-105.709,4562.184,35,-52,54,55.437,3054.024,Hand_raised
141,93.247,20822.034,-58,11,50,40.972,2513.6,42,0,64,104.47,4222.848,-68,26,66,-105.709,4562.184,35,-53,54,55.437,3054.024,Hand_raised
111,91.032,12904.194,-39,-8,48,70.821,2413.056,51,22,30,178.091,942.6,-34,-33,25,170.91,628.4,58,48,55,-72.216,3110.58,Hand_raised
138,91.66,19945.416,-51,7,53,48.013,2830.942,50,2,59,113.962,3522.182,-58,8,46,-117.121,2167.98,48,-46,51,56.004,2724.114,Hand_raised
141,92.031,20822.034,-51,49,47,-45.855,2215.11,47,-2,63,107.301,4156.866,-65,97,62,-94.611,3896.08,39,-57,60,54.462,3770.4,Hand_raised
141,92.437,20822.034,-51,55,51,-51.34,2724.114,45,-3,65,104.25,4288.83,-66,107,64,-90.895,4222.848,36,-59,59,53.902,3522.182,Hand_raised
138,93.318,19945.416,-50,58,51,-50.477,2724.114,45,-2,63,102.724,4156.866,-66,112,67,-91.71,4631.308,35,-56,58,53.326,3462.484,Hand_raised
137,93.759,19370.43,-51,59,50,-50.631,2513.6,44,-2,63,102.724,4156.866,-66,112,68,-91.685,4700.432,34,-56,57,53.531,3402.786,Hand_raised
136,93.786,19229.04,-51,61,50,-50.631,2513.6,43,-1,63,102.724,4156.866,-66,114,67,-91.71,4631.308,33,-55,57,53.531,3402.786,Hand_raised
138,94.97,19945.416,-45,0,63,69.864,4156.866,51,14,45,131.424,2120.85,-43,-39,31,145.305,974.02,56,26,60,-69.775,3770.4,Hand_raised
139,96.159,20089.948,-44,-5,65,73.217,4288.83,52,16,45,135.881,2120.85,-39,-45,33,149.621,1140.546,58,29,61,-70.096,3833.24,Hand_raised
139,96.566,20089.948,-44,-6,64,73.811,4222.848,52,16,46,136.736,2167.98,-38,-46,35,147.653,1209.67,59,29,60,-70.665,3770.4,Hand_raised
140,96.973,20234.48,-42,-6,62,76.185,3896.08,53,22,43,149.931,1891.484,-38,-49,33,135.0,1140.546,61,40,61,-68.895,3833.24,Hand_raised
108,92.651,12216.096,-37,-20,67,78.857,4631.308,51,21,35,178.363,1209.67,-31,-52,25,-175.426,628.4,59,49,60,-71.565,3770.4,Hand_raised
121,95.664,15207.28,-38,-14,61,75.964,3833.24,52,21,43,146.31,1891.484,-35,-58,35,125.91,1209.67,59,34,53,-65.821,2830.942,Hand_raised
132,97.394,18248.736,-40,-10,60,74.578,3770.4,52,26,48,140.042,2413.056,-37,-53,35,125.91,1209.67,59,37,58,-66.93,3462.484,Hand_raised
136,98.011,19229.04,-41,-9,60,76.651,3770.4,52,26,49,142.431,2463.328,-36,-53,36,129.401,1357.344,60,39,59,-67.306,3522.182,Hand_raised
136,98.011,19229.04,-40,-8,59,75.5,3522.182,53,27,47,145.305,2215.11,-36,-50,35,130.426,1209.67,61,41,59,-67.306,3522.182,Hand_raised
136,98.011,19229.04,-41,-8,59,76.43,3522.182,53,26,48,147.619,2413.056,-36,-49,33,132.614,1140.546,61,42,61,-67.166,3833.24,Hand_raised
137,97.953,19370.43,-41,-7,60,76.651,3770.4,53,28,48,148.627,2413.056,-36,-50,35,132.709,1209.67,61,43,60,-66.801,3770.4,Hand_raised
136,98.427,19229.04,-40,-7,60,76.651,3770.4,49,60,48,-132.51,2413.056,-34,-51,37,131.76,1395.048,57,109,64,-75.53,4222.848,Hand_raised
134,98.552,18525.232,-40,-8,61,77.775,3833.24,46,62,50,-126.87,2513.6,-34,-51,36,132.797,1357.344,55,114,64,-79.216,4222.848,Hand_raised
133,98.616,18386.984,-39,-7,62,77.969,3896.08,47,64,50,-125.272,2513.6,-33,-51,36,135.0,1357.344,56,117,66,-80.538,4562.184,Hand_raised
133,98.616,18386.984,-40,-7,61,77.775,3833.24,47,64,50,-125.272,2513.6,-34,-50,37,133.919,1395.048,56,117,66,-80.538,4562.184,Hand_raised
100,91.146,10368.6,-35,-10,45,71.966,2120.85,49,32,42,-143.673,1847.496,-30,-43,32,137.49,1005.44,58,73,60,-74.578,3770.4,Hand_raised
111,92.579,12904.194,-37,-11,58,74.055,3462.484,48,43,47,-130.732,2215.11,-33,-56,41,123.311,1674.686,56,92,63,-77.276,4156.866,Hand_raised
133,93.013,18386.984,-44,1,57,62.987,3402.786,45,-6,67,110.854,4631.308,-63,0,50,-76.239,2513.6,40,-61,58,54.118,3462.484,Hand_raised
139,92.883,20089.948,-47,4,54,60.124,3054.024,45,-6,68,107.904,4700.432,-67,6,53,-75.964,2830.942,38,-62,57,52.734,3402.786,Hand_raised
141,92.031,20822.034,-48,10,47,51.911,2215.11,44,-6,68,107.103,4700.432,-76,15,55,-60.642,3110.58,37,-61,56,51.499,3167.136,Hand_raised
142,91.614,20969.708,-49,12,46,50.194,2167.98,44,-5,67,105.479,4631.308,-77,17,53,-59.589,2830.942,36,-59,54,51.667,3054.024,Hand_raised
142,90.807,20969.708,-50,12,46,50.194,2167.98,43,-5,65,105.945,4288.83,-78,17,53,-59.589,2830.942,35,-59,55,52.306,3110.58,Hand_raised
142,90.807,20969.708,-50,13,46,50.194,2167.98,43,-4,65,105.945,4288.83,-78,18,53,-59.589,2830.942,36,-58,55,53.13,3110.58,Hand_raised
142,91.21,20969.708,-50,13,47,50.964,2215.11,43,-4,64,106.189,4222.848,-78,17,52,-60.524,2777.528,36,-58,56,54.345,3167.136,Hand_raised
142,91.21,20969.708,-50,13,47,50.964,2215.11,43,-3,65,105.945,4288.83,-78,17,52,-60.524,2777.528,36,-58,56,54.345,3167.136,Hand_raised
142,91.21,20969.708,-50,12,46,50.194,2167.98,43,-3,65,105.945,4288.83,-78,18,53,-61.049,2830.942,36,-58,57,54.926,3402.786,Hand_raised
109,93.151,12329.208,-37,-10,48,75.677,2413.056,48,22,30,178.091,942.6,-29,-35,27,173.66,763.506,54,48,56,-70.278,3167.136,Hand_raised
121,96.132,15207.28,-42,-24,67,79.695,4631.308,47,-2,54,117.512,3054.024,-34,-72,41,132.089,1674.686,69,-23,19,-165.256,358.188,Hand_raised
128,96.242,16891.392,-43,-25,66,78.69,4562.184,47,-7,62,113.682,3896.08,-34,-72,41,137.911,1674.686,71,-33,24,-168.232,603.264,Hand_raised
131,96.532,17698.886,-44,-22,63,78.158,4156.866,45,-7,61,111.975,3833.24,-35,-67,42,138.814,1847.496,70,-33,27,-167.471,763.506,Hand_raised
135,96.34,19087.65,-42,-18,61,77.775,3833.24,49,-5,60,117.408,3770.4,-34,-64,43,132.184,1891.484,75,-12,46,-119.899,2167.98,Hand_raised
137,96.248,19370.43,-42,-15,60,77.574,3770.4,50,-3,59,119.148,3522.182,-34,-61,43,131.309,1891.484,75,-8,46,-118.217,2167.98,Hand_raised
137,96.661,19370.43,-41,-14,60,77.574,3770.4,51,-1,59,120.466,3522.182,-33,-61,44,130.462,1935.472,77,-7,45,-117.699,2120.85,Hand_raised
136,96.294,19229.04,-42,-14,61,76.866,3833.24,51,0,59,121.293,3522.182,-34,-60,44,132.274,1935.472,77,-6,45,-117.699,2120.85,Hand_raised
137,96.248,19370.43,-41,-14,61,77.775,3833.24,51,0,59,121.293,3522.182,-33,-60,43,131.309,1891.484,77,-6,45,-117.699,2120.85,Hand_raised
138,96.203,19945.416,-41,-13,61,77.775,3833.24,51,0,59,122.619,3522.182,-33,-59,43,131.309,1891.484,77,-5,44,-116.565,1935.472,Hand_raised
137,96.248,19370.43,-41,-13,62,77.969,3896.08,51,0,59,122.619,3522.182,-33,-60,43,132.184,1891.484,77,-5,43,-117.15,1891.484,Hand_raised
111,93.608,12904.194,-41,-12,50,76.239,2513.6,45,22,33,-176.532,1140.546,-35,-41,25,161.565,628.4,56,47,49,-77.093,2463.328,Hand_raised
133,90.431,18386.984,-42,-6,54,67.218,3054.024,35,7,30,107.241,942.6,-55,-3,56,-85.914,3167.136,26,-40,70,67.443,5058.62,Hand_raised
140,89.182,20234.48,-43,-3,55,65.726,3110.58,34,-1,47,96.072,2215.11,-58,1,60,-84.289,3770.4,23,-51,59,63.869,3522.182,Hand_raised
140,88.772,20234.48,-44,-2,57,65.225,3402.786,33,-4,55,94.16,3110.58,-59,3,61,-84.382,3833.24,23,-54,51,61.928,2724.114,Hand_raised
143,89.199,21117.382,-42,-2,56,63.886,3167.136,35,-5,59,94.844,3522.182,-58,2,59,-84.193,3522.182,24,-56,49,58.241,2463.328,Hand_raised
144,88.807,21717.504,-42,-1,57,64.323,3402.786,34,-6,62,93.691,3896.08,-58,3,59,-84.193,3522.182,24,-56,46,57.339,2167.98,Hand_raised
144,89.204,21717.504,-42,-1,57,64.323,3402.786,35,-6,64,93.576,4222.848,-57,3,59,-86.121,3522.182,25,-57,45,56.659,2120.85,Hand_raised
141,89.187,20822.034,-48,27,41,9.689,1674.686,37,-8,64,93.576,4222.848,-63,53,61,-101.31,3833.24,25,-55,41,47.911,1674.686,Hand_raised
141,88.375,20822.034,-49,29,44,6.483,1935.472,37,-8,63,93.633,4156.866,-63,55,59,-104.5,3522.182,25,-55,41,46.975,1674.686,Hand_raised
